SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Plads navn,Adresse,post nr,By,Niveau,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Område,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Marker,Høj,Ø39,,56.5486918,9.0449931,"56.5486918,9.0449931","sm3e31ea21",AAB Bjarkesvej,Bjarkesvej 50,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø39,,List 3/10-2025,Høj
Marker,Høj,Ø40,,56.5521108,9.0479513,"56.5521108,9.0479513","sm1cc2f102",AAB Gefionsvej,Gefionsvej 49,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø40,,List 3/10-2025,Høj
Marker,Høj,Ø41,,56.5537986,9.0484252,"56.5537986,9.0484252","smf045970c",AAB Huginsvej,Huginsvej 85,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø41,,List 3/10-2025,Høj
Marker,Høj,Ø42,,56.5582612,9.0348427,"56.5582612,9.0348427","sm9fe60932",Mølletoften AAB Skive,Mølletoften 26,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø42,,List 3/10-2025,Høj
Marker,Høj,Ø43,,56.481128,9.143509,"56.481128,9.143509","smb39b09ae",Bakkevej 14 AAB Stoholm,Bakkevej 14,7850,Stoholm,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø43,,List 3/10-2025,Høj
Marker,Høj,Ø44,,56.552425,9.0455902,"56.552425,9.0455902","sm01d791ee",Lokesvej 175 Domea Glattrup,Lokesvej 175,7800,Skive,Høj,0,Vejsalt,0,Domea,0,ViborgSkive,AlleDage,Aktiv,Ø44,,List 3/10-2025,Høj
Marker,Høj,Ø45,,56.5663292,9.0290883,"56.5663292,9.0290883","sm554a8265",Østergade 8B Domea Skive,Østergade 8B,7800,Skive,Høj,0,Vejsalt,0,Domea,0,ViborgSkive,AlleDage,Aktiv,Ø45,,List 3/10-2025,Høj
Marker,Høj,Ø46,,56.5545441,9.1086246,"56.5545441,9.1086246","smb7f9230d",Ådalsvænget mf  Bolig Højslev,Stadion Alle 2,7840,Højslev,Høj,0,Vejsalt,0,Domea,0,ViborgSkive,AlleDage,Aktiv,Ø46,,List 3/10-2025,Høj
Marker,Høj,Ø47,,56.553867,9.1098576,"56.553867,9.1098576","sma3772bca",Østerisvej mf Højslev bolig,Østerrisvej 38,7840,Højslev,Høj,0,Vejsalt,0,Højslev Bolig,0,ViborgSkive,AlleDage,Aktiv,Ø47,,List 3/10-2025,Høj
Marker,Høj,Ø48,,56.5537778,9.1092156,"56.5537778,9.1092156","smecfa0350",Blomstervejen bolig Højslev,Blomstervejen 26,7840,Højslev,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø48,,List 3/10-2025,Høj
Marker,Høj,Ø49,,56.5515911,9.1114993,"56.5515911,9.1114993","sm527ef9e5",Nyvej bolig Højslev,Nyvej 2,7840,Højslev,Høj,0,Vejsalt,0,Højslev Bolig,0,ViborgSkive,AlleDage,Aktiv,Ø49,,List 3/10-2025,Høj
Marker,Høj,Ø50,,56.5512258,9.1070961,"56.5512258,9.1070961","smb64db3d2",Viborgvej 208 Højslev bolig,Viborgvej 208B,7840,Højslev,Høj,0,Vejsalt,0,Højslev Bolig,0,ViborgSkive,AlleDage,Aktiv,Ø50,,List 3/10-2025,Høj
Marker,Høj,Ø54,,56.5850088,9.0276148,"56.5850088,9.0276148","sm91fdf1c0",Frugtparken 1 Resen Butikstorv Skive,Frugtparken 1,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø54,,List 3/10-2025,Høj
Marker,Høj,Ø55,,56.5495421,9.0309297,"56.5495421,9.0309297","sm2c345fa7",Egerishave 24-29 GF Skive,Egerishave 24-29,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø55,,List 3/10-2025,Høj
Marker,Høj,Ø56,,56.5775146,9.0456693,"56.5775146,9.0456693","sm2a9deabd",Strandvejen 11 KrabbeshusSkole Skive,Strandvejen 11,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø56,Køres ikke i weekend og helligdage,List 3/10-2025,Høj
Marker,Høj,Ø57,,56.5539957,9.0332227,"56.5539957,9.0332227","sm1515fb9d",Brårupvej 58 Rema 1000 Brårup,Brårupvej 58,7800,Skive,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø57,,List 3/10-2025,Høj
Marker,Høj,Ø67,,56.4621285,9.3930212,"56.4621285,9.3930212","sm3c79fc1a",Rughaven 8 Vestbyens Børnehave Viborg,Rughavevej 8,8800,Viborg,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø67,Køres ikke i weekend og helligdage,List 3/10-2025,Høj
Marker,Høj,Ø68,,56.4302531,9.3869344,"56.4302531,9.3869344","smd18051fe",Koldingvej 130 Løvbjerg Viborg,Koldingvej 130,8800,Viborg,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø68,,List 3/10-2025,Høj
Marker,Høj,Ø73,,56.4666501,9.4005535,"56.4666501,9.4005535","smc6341621",Fabrikvej 2 Meny Viborg,Fabrikvej 2,8800,Viborg,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø73,,List 3/10-2025,Høj
Marker,Høj,Ø74,,56.4504013,9.3694257,"56.4504013,9.3694257","sm3ade0179",Livøvej 9b butikscenter Viborg,Livøvej 9B,8800,Viborg,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø74,,List 3/10-2025,Høj
Marker,Høj,Ø84,,56.5492561,9.1107704,"56.5492561,9.1107704","sme52cd2ea",Søbyvej 1A DSb Højslev,Søbyvej 1A,7840,Højslev,Høj,0,Vejsalt,0,dsb,0,ViborgSkive,AlleDage,Aktiv,Ø84,,List 3/10-2025,Høj
Marker,Høj,Ø85,,56.561725,9.025705,"56.561725,9.025705","sm63ed984e",Søndergade 16B Dsb Skive,Søndergade 16B,7800,Skive,Høj,0,Vejsalt,0,dsb,0,ViborgSkive,AlleDage,Aktiv,Ø85,,List 3/10-2025,Høj
Marker,Høj,59,,56.482231673,9.148463123,"56.482231673,9.148463123","sm891f7b2b",Højlundsvej 2 Stoholm,Højlundsvej 2,7850,Stoholm,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,59,,List 3/10-2025,Høj
Marker,Høj,27,,56.483790067,9.145022589,"56.483790067,9.145022589","sm099e3600",Johan Bittmanns Vej 5 Stoholm,Johan Bittmanns Vej 5,7850,Stoholm,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,27,,List 3/10-2025,Høj
Marker,Høj,219,,56.551499988,9.110670389,"56.551499988,9.110670389","sm7cff55f8",Langmose 7 Højslev,Langmose 7,7840,Højslev,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,219,,List 3/10-2025,Høj
Marker,Høj,222,,56.5419625,9.0488988,"56.5419625,9.0488988","sma0467d10",Jegstrupvej 4K Knudsgaard Skive,Jegstrupvej 4K,7800,Skive,Høj,0,Vejsalt,0,Knudsgaard,0,ViborgSkive,AlleDage,,222,,List 3/10-2025,Høj
Marker,Høj,223,,56.4857684,9.1469515,"56.4857684,9.1469515","sma3b1d1ce",,Vestergade 31,7850,Stoholm,Høj,0,vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,223,,List 3/10-2025,Høj
Marker,Høj,225,,56.4777593,9.1473261,"56.4777593,9.1473261","sm44bcbd79",,Søndergade 56,7850,Stoholm,Høj,0,0,0,Ingen,0,ViborgSkive,AlleDage,,225,,List 3/10-2025,Høj
Marker,Høj,228,,56.7873739,9.3878631,"56.7873739,9.3878631","sm9d740ace",,Holmevej 100,9640,Farsø,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,228,,List 3/10-2025,Høj
Marker,Høj,305,,56.8731704,9.8398994,"56.8731704,9.8398994","smb3d156f3",,Lærkevej 21,9530,Støvring,Høj,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,305,,List 3/10-2025,Høj
Marker,Lav,21,,56.4498794,9.4089872,"56.4498794,9.4089872","sm574b5791",Hjultorvet 2A Viborg,Hjultorvet 2A,8800,Viborg,Lav,2570#,Vejsalt,0,snevagten andre,0,ViborgSkive,AlleDage,Aktiv,21,trapper,List 3/10-2025,Lav
Marker,Lav,52,,56.4556767,9.458133,"56.4556767,9.458133","smd8cce762",Asmild Mark 1 Paddel Viborg,Asmild Mark 1,8800,Viborg,Lav,0,0,0,Viborg Padel Overlund,0,ViborgSkive,AlleDage,Aktiv,52,der er kunder fra kl 0400,List 3/10-2025,Lav
Marker,Lav,9,,56.469836117,9.408199589,"56.469836117,9.408199589","sme012dd3e",Fabrikvej 16 Go'on Viborg,Fabrikvej 16,8800,Viborg,Lav,0,0,IngenApp,Go'on,0,ViborgSkive,AlleDage,Aktiv,9,,List 3/10-2025,Lav
Marker,Lav,36,,56.4494169,9.4042781,"56.4494169,9.4042781","sm3303b137",Sct. Mathias Gade 30 Viborg,Sct. Mathias Gade 30,8800,Viborg,Lav,0,0,0,snevagten andre,0,ViborgSkive,AlleDage,Aktiv,36,,List 3/10-2025,Lav
Marker,Lav,37,,56.4488542,9.4058608,"56.4488542,9.4058608","sm2819ab71",Sct. Mathias Gade 50C Viborg,Sct. Mathias Gade 50,8800,Viborg,Lav,0,0,0,snevagten andre,0,ViborgSkive,AlleDage,Aktiv,37,,List 3/10-2025,Lav
Marker,Lav,54,,56.4205575,9.442814,"56.4205575,9.442814","sm467fce75","Ådalshøjen 3, 8800 Viborg",Ådalshøjen 3,8800,Viborg,Lav,0,Vejsalt,IngenApp,snevagten andre,0,ViborgSkive,AlleDage,Aktiv,54,,List 3/10-2025,Lav
Marker,Lav,23,,56.4500667,9.3925212,"56.4500667,9.3925212","sm96239f8d",Indre Ringvej 2 Cirkel K Viborg,Vesterbrogade 42,8800,Viborg,Lav,0,0,IngenApp,Cirkel K,0,ViborgSkive,AlleDage,Aktiv,23,,List 3/10-2025,Lav
Marker,Lav,6,,56.464073,9.416733,"56.464073,9.416733","smcf737d3e","Rema Gl. Aalborgvej 64, 8800 Viborg",Gl. Aalborgvej 64,8800,Viborg,Lav,0,Vejsalt,IngenApp,Rema,0,ViborgSkive,AlleDage,Aktiv,6,,List 3/10-2025,Lav
Marker,Lav,204,,56.5696453,9.0107636,"56.5696453,9.0107636","smb7fa4d72",Holstebrovej 52a Cirkel k Skive,Holstebrovej 52A,7800,Skive,Lav,0,0,IngenApp,Cirkel K,0,ViborgSkive,AlleDage,Aktiv,204,,List 3/10-2025,Lav
Marker,Lav,41,,56.4095866,9.351932,"56.4095866,9.351932","sm5ac1c22d",Videbech Alle 31 a-c Hald ege,Videbechs Alle 31A,8800,Viborg,Lav,0,0,IngenApp,Heimstaden,0,ViborgSkive,AlleDage,Aktiv,41,,List 3/10-2025,Lav
Marker,Lav,53,,56.4429902,9.3941985,"56.4429902,9.3941985","sm0b4f7e1a",MarskStigsVej 12 Rema Viborg,Marsk Stigs Vej 12,8800,Viborg,Lav,0,Vejsalt,IngenApp,Rema,0,ViborgSkive,AlleDage,Aktiv,53,,List 3/10-2025,Lav
Marker,Lav,16,,56.438881611,9.547921871,"56.438881611,9.547921871","sm0884858e",Gl Viborgvej 1 Vejrumbro,Gamle Viborgvej 1D vejrumbro,8830,Tjele,Lav,0,Vejsalt,IngenApp,Heimstaden,0,ViborgSkive,AlleDage,Aktiv,16,,List 3/10-2025,Lav
Marker,Lav,18,,56.4382881,9.3960957,"56.4382881,9.3960957","sm58c41fbf",Guldblommevej 27-117 Viborg,Guldblommevej 27,8800,Viborg,Lav,0,0,IngenApp,Heimstaden,0,ViborgSkive,AlleDage,Aktiv,18,,List 3/10-2025,Lav
Marker,Lav,40,,56.4422073,9.3977431,"56.4422073,9.3977431","sm22dbea56",Søndermarksvej 25-83 Viborg,Søndermarksvej 25,8800,Viborg,Lav,0,0,IngenApp,Heimstaden,0,ViborgSkive,AlleDage,Aktiv,40,,List 3/10-2025,Lav
Marker,Lav,Ø17,,56.5680335,8.9986659,"56.5680335,8.9986659","sm79874fd3",Katkjærvej 4 Quick synhal Skive,Katkjærvej 4,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø17,,List 3/10-2025,Lav
Marker,Lav,Ø34,,56.548145,9.1197687,"56.548145,9.1197687","sm0abce5ba",Jens Finderups Vej 13 GF Højslev,Jens Finderups Vej 13,7840,Højslev,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø34,,List 3/10-2025,Lav
Marker,Lav,Ø61,,56.5515372,9.0465097,"56.5515372,9.0465097","smf37f4eb6",Glattrupnord GF Skive,Frejasvej 57,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø61,,List 3/10-2025,Lav
Marker,Lav,Ø62,,56.5490432,9.053812,"56.5490432,9.053812","sm99a40402",Hjaltesvej 18 GF Skive,Hjaltesvej 18,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø62,,List 3/10-2025,Lav
Marker,Lav,Ø63,,56.5605355,9.041624,"56.5605355,9.041624","sm0af7061d",Øster Fælled Vej 7 Itino Skive,Øster Fælled Vej 7,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø63,,List 3/10-2025,Lav
Marker,Lav,Ø64,,56.5526488,9.0425394,"56.5526488,9.0425394","smca4e45cf",Lokesvej 70 vest GF Skive,Lokesvej 70,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø64,,List 3/10-2025,Lav
Marker,Lav,Ø65,,56.579246,9.0168737,"56.579246,9.0168737","smdc5d0681",Klokkedybet 2C GF Skive,Klokkedybet 2C,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø65,,List 3/10-2025,Lav
Marker,Lav,Ø66,,56.5830029,9.0175513,"56.5830029,9.0175513","smb9f531a9",Olgavej 53 GF Vinde Skive,Olgavej 53,7800,Skive,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø66,,List 3/10-2025,Lav
Marker,Lav,Ø69,,56.430422,9.3886363,"56.430422,9.3886363","sm8fa753d0",Koldingvej 99 Kirkens korshær Viborg,Koldingvej 99,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø69,Køres ikke i weekend og helligdage,List 3/10-2025,Lav
Marker,Lav,Ø77,,56.4632999,9.3743191,"56.4632999,9.3743191","sm80a92175",Lundvej 16 Danmatic Viborg,Lundvej 16,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø77,Køres ikke i weekend og helligdage,List 3/10-2025,Lav
Marker,Lav,Ø78,,56.4721473,9.4038772,"56.4721473,9.4038772","sm6753481f",Tagtækkervej 11 Semler Agro Viborg,Tagtækkervej 11,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø78,Køres ikke i weekend og helligdage,List 3/10-2025,Lav
Marker,Lav,Ø79,,56.4628359,9.3849545,"56.4628359,9.3849545","smd50ccafe",Rughavevej 61 Viborg,Rughavevej 61,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø79,,List 3/10-2025,Lav
Marker,Lav,Ø80,,56.4605299,9.3958615,"56.4605299,9.3958615","sm0c028ae3",Vævervej 1 Ricken A/S Viborg,Vævervej 1,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,Aktiv,Ø80,Køres ikke i weekend og helligdage,List 3/10-2025,Lav
Marker,Lav,Ø81,,56.4609198,9.3969213,"56.4609198,9.3969213","smce108dba",Farvervej 3 Gamborg Byg Viborg,Farvervej 3,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø81,,List 3/10-2025,Lav
Marker,Lav,Ø82,,56.4612365,9.4045447,"56.4612365,9.4045447","sm3f18c3d5",Mellemvej 19 Viborg,Mellemvej 19,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø82,,List 3/10-2025,Lav
Marker,Lav,Ø89,,56.4483659,9.4108096,"56.4483659,9.4108096","smb89398ad",St. Sct. Mikkels Gade 6A Viborg,St. Sct. Mikkels Gade 6A,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,Aktiv,Ø89,,List 3/10-2025,Lav
Marker,Lav,11,,56.4124671,9.349659,"56.4124671,9.349659","smdc95b14d",Videbechs Alle 4C haldege Viborg,Videbechs Alle 4C,8800,Viborg,Lav,0,Vejsalt,0,snevagten andre,0,ViborgSkive,AlleDage,NyAktiv,11,,List 3/10-2025,Lav
Marker,Lav,218,,56.5551528,9.0345169,"56.5551528,9.0345169","sm70600868",Brårupvej 43 N1 Skive,Brårupvej 43,7800,Skive,Lav,nej,Vejsalt,KsForstas,N1,nej,ViborgSkive,AlleDage,Aktiv,218,nej,List 3/10-2025,Lav
Marker,Lav,71,,56.476617,9.1514262,"56.476617,9.1514262","sm21b1442a",Ågade 73 Stoholm,Ågade 73,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,,71,,List 3/10-2025,Lav
Marker,Lav,57,,56.4855918,9.1512915,"56.4855918,9.1512915","sm2c7d8292",Østergade 1 Stoholm,Østergade 1,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,57,,List 3/10-2025,Lav
Marker,Lav,68,,56.48197,9.1361883,"56.48197,9.1361883","sm3b0ac184",Højvangen 8 Stoholm,Højvangen 8,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,68,,List 3/10-2025,Lav
Marker,Lav,64,,56.4791648,9.1541168,"56.4791648,9.1541168","smd2ea819e",Industrivej 16 Stoholm,Industrivej 16,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,64,,List 3/10-2025,Lav
Marker,Lav,47,,56.4859798,9.1516388,"56.4859798,9.1516388","sma405ed5b",Nørregade 8a Stoholm,Nørregade 8a,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,47,,List 3/10-2025,Lav
Marker,Lav,58,,56.4864119,9.1504069,"56.4864119,9.1504069","sm9acbfbda",Odinvej 2a-2f Stoholm,Odinvej 2a-2f,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,58,,List 3/10-2025,Lav
Marker,Lav,73,,56.482905,9.1378615,"56.482905,9.1378615","smfea433c1",Skråningen 19 Stoholm,Skråningen 19,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,73,,List 3/10-2025,Lav
Marker,Lav,24,,56.4860671,9.1470328,"56.4860671,9.1470328","smf857af2a",Vestergade 30 Stoholm,Vestergade 30,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,24,,List 3/10-2025,Lav
Marker,Lav,62,,56.4830974,9.1369016,"56.4830974,9.1369016","smfa5a6e72",skråningen,Skråningen 20,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,62,,List 3/10-2025,Lav
Marker,Lav,220,,56.5385696,9.1172412,"56.5385696,9.1172412","sm2dcee15e",Jernbanevej 110 Højslev,Jernbanevej 110,7840,Højslev,Lav,0,Vejsalt,0,0,0,ViborgSkive,AlleDage,,220,,List 3/10-2025,Lav
Marker,Lav,72,,56.442382423,9.197125942,"56.442382423,9.197125942","smcfba7708",Fuglevænget 24 Viborg,Fuglevænget 24,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,KunHverdage,,72,,List 3/10-2025,Lav
Marker,Lav,Ø53,,56.5451673,9.126709,"56.5451673,9.126709","smd51270b6",Vinkelvej mf bolig Højslev,Vinkelvej 5A,7840,Højslev,Lav,0,Vejsalt,0,Højslev Bolig,0,ViborgSkive,AlleDage,,Ø53,,List 3/10-2025,Lav
Marker,Lav,Ø71,,56.438713372,9.395285935,"56.438713372,9.395285935","sm0472bb51",Guldblommevej 12 Viborg,Guldblommevej 12,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,Ø71,,List 3/10-2025,Lav
Marker,Lav,224,,56.5393806,9.1198683,"56.5393806,9.1198683","smbd7d8944",,Jernbanevej 42,7840,Højslev,Lav,0,vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,224,,List 3/10-2025,Lav
Marker,Lav,226,,56.486209745,9.152480517,"56.486209745,9.152480517","sm24fcc7b1",,Banelunden nr. 1 - 10,7850,Stoholm,Lav,0,0,0,0,0,ViborgSkive,AlleDage,,226,,List 3/10-2025,Lav
Marker,Lav,Ø51,,56.54516634,9.122225821,"56.54516634,9.122225821","smf5b73cff",,Skovvej 6A,7840,Højslev,Lav,0,Vejsalt,0,Højslev Bolig,0,ViborgSkive,AlleDage,,Ø51,,List 3/10-2025,Lav
Marker,Lav,303,,56.5684118,8.9983202,"56.5684118,8.9983202","sm4c3bc3f8",,Katkjærvej 2,7800,Skive,Lav,0,Vejsalt,0,0,0,ViborgSkive,AlleDage,,303,,List 3/10-2025,Lav
Marker,Lav,304,,56.5464692,9.1254632,"56.5464692,9.1254632","smb476868a",,Jens hansens vej 10A-10H,7840,Højslev,Lav,0,Vejsalt,0,0,0,ViborgSkive,AlleDage,,304,,List 3/10-2025,Lav
Marker,Lav,61,,56.4849564,9.154771,"56.4849564,9.154771","sm5f79202d",Østergade 24 Stoholm,Østergade 24,7850,Stoholm,Lav,0,Vejsalt,0,Ingen,s,0,AlleDage,,61,,List 3/10-2025,Lav
Marker,Lav,Ø72,,56.471043693,9.385005144,"56.471043693,9.385005144","smc309c231",,Katrinevænget 1,8800,Viborg,Lav,0,Vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,Ø72,,List 3/10-2025,Lav
Marker,Lav,307,,56.566133982,9.022527494,"56.566133982,9.022527494","smd9266055",,Møllegade 2B,7800,Skive,Lav,0,vejsalt,0,0,0,ViborgSkive,AlleDage,,307,,List 3/10-2025,Lav
Marker,Lav,308,,56.469250986,9.406441356,"56.469250986,9.406441356","sm47fa8b4b",,Fabriksvej 16A,8800,Viborg,Lav,0,0,0,Ingen,0,ViborgSkive,AlleDage,,308,,List 3/10-2025,Lav
Marker,Lav,309,,56.5792667,9.019085132,"56.5792667,9.019085132","sm31232e27",,Klokkedybet 3,7800,Skive,Lav,0,Vejsalt,0,0,0,ViborgSkive,AlleDage,,309,,List 3/10-2025,Lav
Marker,Lav,306,,56.536773007,9.027517077,"56.536773007,9.027517077","sm704808c9",,Oddervej 5,7800,Skive,Lav,0,vejsalt,0,Ingen,0,ViborgSkive,AlleDage,,306,,List 3/10-2025,Lav
Line,Kildebakken 34 Viborg,Overlay,,56.45921709,9.435286136,"56.45921709,9.435286136 56.459048142,9.436198087 56.458926617,9.436434122 56.458834732,9.436755987 56.458745811,9.436943741","smf3a2bbcb",,,,,,,,,,,,,,,,tilbud,Kildebakken 34 Viborg
Line,Kildebakken 34 Viborg,Overlay,,56.45703774,9.441667116,"56.45703774,9.441667116 56.457017731,9.441681868 56.456947332,9.442491895 56.456948078,9.442490549","smeee5e043",,,,,,,,,,,,,,,,tilbud,Kildebakken 34 Viborg
Line,Kildebakken 34 Viborg,Overlay,,56.457161491,9.44068811,"56.457161491,9.44068811 56.457097762,9.441496796 56.457097764,9.441494113","sm7ebeb2a2",,,,,,,,,,,,,,,,tilbud,Kildebakken 34 Viborg
Line,Kildebakken 34 Viborg,Overlay,,56.457265235,9.439697035,"56.457265235,9.439697035 56.457195577,9.440339424 56.457195577,9.440339424","sm888054c4",,,,,,,,,,,,,,,,tilbud,Kildebakken 34 Viborg
